"Coğrafi Kapsam";"Gözlem Sıklığı";"İstatistiksel Gösterge";"İkamet edilen yer";"Hanehalkı tipi";"ADNKS Gösterge";"Zaman";"Gözlem";"Gözlem Durumu";"Zaman Formatı";"Ondalık Basamak Sayısı";"Ölçü Birimi";"Birim Çarpanı"
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2021";"34260";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2022";"36788";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2023";"37221";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2024";"37664";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2025";"38433";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"81485";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"81439";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"81684";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"82063";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"82293";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"82934";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"84463";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"85211";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"87613";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"88001";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"87197";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"86796";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"21658";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"21960";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"22033";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"22061";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"22441";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"21728";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"21349";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"20782";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"19972";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"20702";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"21101";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"21729";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"2555";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"2939";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"3210";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"3427";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"3580";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"3605";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"3805";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"3894";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"4078";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"4559";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"4710";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"4863";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2014";"128719";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2015";"131135";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2016";"133086";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2017";"135004";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2018";"136980";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2019";"138340";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2020";"141654";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2021";"144147";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2022";"148451";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2023";"150483";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2024";"150672";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Edirne";"Toplam";"Hanehalkı sayısı";"2025";"151821";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2014";"18657";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2015";"19735";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2016";"21115";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2017";"22038";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2018";"23132";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2019";"24611";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2020";"26337";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2021";"28554";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2022";"30205";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2023";"30781";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2024";"31376";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2025";"32380";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"73549";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"74482";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"75491";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"76401";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"77618";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"78536";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"80445";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"81443";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"83295";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"83755";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"83613";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"83402";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"15978";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"16092";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"16295";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"16523";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"16456";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"16196";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"15927";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"15663";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"15405";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"16600";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"16816";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"En Az Bir Çekirdek Aile Ve Diğer Kişilerden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"17326";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"2038";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"2168";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"2208";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"2244";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"2484";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"2576";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"2539";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2021";"2799";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2022";"3043";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2023";"3330";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2024";"3467";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Çekirdek Aile Bulunmayan Birden Fazla Kişiden Oluşan Hanehalkı";"Hanehalkı sayısı";"2025";"3681";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2014";"110222";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2015";"112477";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2016";"115109";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2017";"117206";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2018";"119690";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2019";"121919";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2020";"125248";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2021";"128459";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2022";"131948";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2023";"134466";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2024";"135272";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Kırklareli";"Toplam";"Hanehalkı sayısı";"2025";"136789";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2014";"37327";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2015";"39605";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2016";"42256";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2017";"44537";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2018";"47771";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2019";"51304";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2020";"56122";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2021";"62132";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2022";"66958";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2023";"68940";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2024";"71397";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Kişilik Hanehalkı";"Hanehalkı sayısı";"2025";"76085";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2014";"184079";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2015";"191358";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2016";"198937";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2017";"206052";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2018";"212109";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2019";"217290";"";"";"";"";""
"Türkiye";"Yıllık";"Adrese Dayalı Nüfus Kayıt Sistemi";"Tekirdağ";"Tek Çekirdek Aileden Oluşan Hanehalkı";"Hanehalkı sayısı";"2020";"225160";"";"";"";"";""
